OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Brand_English,Brand_Japanese,Holiday,brand_avg_sales,price_tier,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),rakuten_sale_name,yahoo_sale_name
2021-11-06,16800,1000.0,0,Miss Chloe,ミスクロエ,0,11980.0,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.9,19.6,10.6,0.0,8.8,晴一時薄曇,曇,,
2021-11-07,20000,6000.0,0,JIYUKU,自由区,0,9747.866666666667,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.7,19.2,12.2,1.0,4.6,薄曇,曇時々雨,,
2021-11-08,27200,8160.0,0,KUMIKYOKU,組曲,0,13702.64705882353,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.4,21.5,12.7,1.5,6.7,晴時々曇,曇時々雨,,
2021-11-08,19300,0.0,0,MANGO,マンゴ,0,19550.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.4,21.5,12.7,1.5,6.7,晴時々曇,曇時々雨,,
2021-11-08,21700,8370.0,0,URBAN RESEARCH,アーバンリサーチ,0,20005.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.4,21.5,12.7,1.5,6.7,晴時々曇,曇時々雨,,
2021-11-08,27200,8160.0,0,Aylesbury,アリスバーリー,0,15746.0,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.4,21.5,12.7,1.5,6.7,晴時々曇,曇時々雨,,
2021-11-09,32000,9600.0,0,Theory,セオリー,0,19862.8,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16.1,19.8,14.2,47.5,0.0,大雨時々曇、雷を伴う,曇時々晴,,
2021-11-10,19800,0.0,0,OZZ ONESTE,オッズオネスト,0,10296.666666666666,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,20.9,13.6,0.0,7.3,晴一時曇,快晴,,
2021-11-10,12000,1000.0,0,sekine,セキネ,0,8810.0,Medium,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,20.9,13.6,0.0,7.3,晴一時曇,快晴,,
2021-11-13,24000,0.0,0,DAKS,ダックス,0,14852.142857142857,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.1,18.4,8.6,0.0,9.4,快晴,晴後薄曇,,
2021-11-13,15070,700.0,0,Aquascutum,アクアスキュータム,0,17557.53846153846,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.1,18.4,8.6,0.0,9.4,快晴,晴後薄曇,,
2021-11-14,38500,0.0,0,HARDY AMIES,ハーディエイミス,0,34243.625,Extremely High,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.0,19.6,8.9,0.0,8.8,晴,快晴,,
2021-11-15,28800,20.0,0,TOKYO SOIR,東京ソワール,0,21574.64406779661,Extremely High,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14.3,20.4,9.5,0.0,9.3,快晴,晴後曇,,
2021-11-17,9290,0.0,600,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.5,17.6,9.8,0.0,8.4,晴,晴後薄曇,,
2021-11-18,36500,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.6,17.4,9.6,0.0,4.0,曇,晴一時曇,,
2021-11-18,26900,8070.0,0,jun ashida,ジュンアシダ,0,23533.03846153846,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.6,17.4,9.6,0.0,4.0,曇,晴一時曇,,
2021-11-19,27900,8370.0,0,J&R,ジェイアンドアール,0,21500.333333333332,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.5,17.6,8.4,0.0,7.5,晴時々薄曇,晴一時薄曇,,
2021-11-22,14630,0.0,0,M'S GRACY,エムズグレイシー,0,22757.5,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.5,16.6,11.9,24.5,0.0,曇時々雨,雨後曇,,
2021-11-22,17000,0.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.5,16.6,11.9,24.5,0.0,曇時々雨,雨後曇,,
2021-11-27,9180,0.0,600,NEW YORKER,ニューヨーカー,0,10757.142857142857,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.6,13.8,6.2,0.0,7.2,晴,快晴,,
2021-11-27,24200,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.6,13.8,6.2,0.0,7.2,晴,快晴,,
2021-11-30,16500,0.0,0,INTER PLANET,インタープラネット,0,16500.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.0,16.1,3.8,6.0,7.6,晴後一時曇,大雨,,
2021-12-02,21800,0.0,0,YOKOHMA CLUB,ヨコハマクラブ,0,21800.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.1,13.8,6.1,0.0,8.9,快晴,晴時々曇一時雨,,
2021-12-03,19800,5940.0,0,marie claire,マリ・クレール,0,19800.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.7,16.1,4.6,0.0,8.9,快晴,快晴,,
2021-12-03,16280,0.0,0,Paul Stuart,ポールスチュアート,0,17708.46153846154,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.7,16.1,4.6,0.0,8.9,快晴,快晴,,
2021-12-04,24766,2000.0,0,ungaro,ウンガロ,0,16658.666666666668,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,14152,200.0,0,KIYOKO TAKASE,キヨコタカセ,0,13393.833333333334,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,14030,1000.0,0,GRADE,グレード,0,14586.666666666666,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,30683,2000.0,0,Theory luxe,セオリーリュクス,0,11009.111111111111,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,17812,1000.0,0,HANAE MORI,ハナエモリ,0,10715.166666666666,High,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,24766,2000.0,0,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,8080,2244.0,600,WHITE ITARIYARD,ホワイトイタリヤード,0,6690.0,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,16958,1000.0,0,Gungendo,群言堂,0,18269.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,29890,0.0,0,Max Mara,マックスマーラ,0,19558.70731707317,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,30683,2000.0,0,MATERIA,マテリア,0,30683.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,36600,2000.0,0,LEONARD,レオナール,0,26055.9,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,53375,2000.0,0,Toyoko Saito,斉藤都世子,0,28779.75,Extremely High,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,53375,2000.0,0,Toyoko Saito,斉藤都世子,0,28779.75,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,53375,2000.0,0,Toyoko Saito,斉藤都世子,0,28779.75,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,10553,1000.0,0,GINZA MAGGY,銀座マギー,0,16065.727272727272,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-04,29890,0.0,0,Max Mara,マックスマーラ,0,19558.70731707317,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.9,14.9,5.1,0.0,8.8,快晴,快晴,,
2021-12-05,13420,0.0,0,M'S GRACY,エムズグレイシー,0,22757.5,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,27938,2000.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,27938,2000.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,11102,1000.0,0,TORY BURCH ,トリー バーチ,0,11102.0,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,27938,2000.0,0,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,17600,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,6710,1000.0,0,Itariya,伊太利屋,0,15773.719298245614,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,10065,1000.0,0,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-05,7747,777.0,0,Itariya,伊太利屋,0,15773.719298245614,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,11.9,5.4,0.0,7.1,晴後曇,曇,,
2021-12-06,10370,0.0,0,iCB,アイシービー,0,21488.333333333332,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.9,10.8,6.6,0.0,0.0,曇,曇,,
2021-12-06,18300,1000.0,0,Yukiko Hanai,ユキコハナイ,0,11850.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.9,10.8,6.6,0.0,0.0,曇,曇,,
2021-12-06,12200,0.0,0,GREEN LABEL,グリーンレーベルリラクシング,0,8999.5,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.9,10.8,6.6,0.0,0.0,曇,曇,,
2021-12-07,26070,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.8,14.9,9.5,9.5,0.0,曇,雨,,
2021-12-07,11000,0.0,0,miss ashida,ミスアシダ,0,12493.75,High,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.8,14.9,9.5,9.5,0.0,曇,雨,,
2021-12-08,35380,2000.0,0,RENALANGE,レナランゲ,0,35380.0,Extremely High,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.5,10.6,8.3,36.5,0.0,雨,雨一時曇,,
2021-12-09,8080,2244.0,600,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.2,14.2,8.2,0.0,7.0,晴時々曇,曇一時晴,,
2021-12-09,11440,100.0,0,BANANA REPUBLIC,バナナリパブリック,0,10795.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.2,14.2,8.2,0.0,7.0,晴時々曇,曇一時晴,,
2021-12-09,1850,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.2,14.2,8.2,0.0,7.0,晴時々曇,曇一時晴,,
2021-12-10,8300,2310.0,600,MOGA,モガ,0,11646.666666666666,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.6,12.5,6.3,0.0,4.8,薄曇,晴一時薄曇,,
2021-12-10,24278,2000.0,0,MAGGY,銀座マギー,0,12004.75,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.6,12.5,6.3,0.0,4.8,薄曇,晴一時薄曇,,
2021-12-10,1850,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6,12.5,6.3,0.0,4.8,薄曇,晴一時薄曇,,
2021-12-10,24278,2000.0,0,EVEX by KRIZIA,エヴェックス バイ クリツィア,0,25193.125,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.6,12.5,6.3,0.0,4.8,薄曇,晴一時薄曇,,
2021-12-11,18300,0.0,0,GINZA MAGGY,銀座マギー,0,16065.727272727272,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.4,15.4,4.1,0.0,8.9,快晴,晴後曇,,
2021-12-11,18800,1000.0,0,jun ashida,ジュンアシダ,0,23533.03846153846,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.4,15.4,4.1,0.0,8.9,快晴,晴後曇,,
2021-12-13,2480,300.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.7,13.0,5.8,0.0,8.9,快晴,快晴,,
2021-12-13,9070,2541.0,600,DoCLASSE,ドゥクラッセ,0,7840.961538461538,Medium,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.7,13.0,5.8,0.0,8.9,快晴,快晴,,
2021-12-14,18700,5610.0,0,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.1,6.4,3.6,5.5,0.8,曇時々雨,曇後晴,,
2021-12-14,12500,0.0,0,OLD ENGLAND,オールドイングランド,0,13176.666666666666,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.1,6.4,3.6,5.5,0.8,曇時々雨,曇後晴,,
2021-12-17,8300,2310.0,600,Chamois,シャミー,0,9991.42857142857,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.7,11.9,4.9,6.0,0.4,曇時々雨,晴,,
2021-12-18,2780,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,8.5,1.7,0.0,8.9,快晴,快晴,,
2021-12-20,18700,200.0,0,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.4,11.9,0.8,0.0,9.0,晴,晴一時曇,,
2021-12-20,42800,12840.0,0,NOVESPAZIO,ノーベスパジオ,0,21433.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.4,11.9,0.8,0.0,9.0,晴,晴一時曇,,
2021-12-20,2480,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,11.9,0.8,0.0,9.0,晴,晴一時曇,,
2021-12-20,2480,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,11.9,0.8,0.0,9.0,晴,晴一時曇,,
2021-12-21,30000,9000.0,0,TOKYO SOIR,東京ソワール,0,21574.64406779661,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.2,15.2,2.0,0.0,9.0,快晴,快晴,,
2021-12-21,2480,300.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,15.2,2.0,0.0,9.0,快晴,快晴,,
2021-12-22,12700,3810.0,0,Aylesbury,アリスバーリー,0,15746.0,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.8,13.5,5.0,0.0,7.4,晴後曇,晴,,
2021-12-23,2780,300.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,13.2,5.0,0.0,8.4,快晴,晴,,
2021-12-25,13700,4110.0,0,BOSCH,ボッシュ,0,13295.8,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.3,14.1,4.7,3.5,4.5,晴一時雨後時々曇,曇後一時雪,,
2021-12-25,8700,300.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.3,14.1,4.7,3.5,4.5,晴一時雨後時々曇,曇後一時雪,,
2021-12-26,13300,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,7.6,-0.2,0.0,7.8,晴,快晴,,
2021-12-26,2480,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,7.6,-0.2,0.0,7.8,晴,快晴,,
2021-12-26,11000,3300.0,0,ESTACOT,エスタコット,0,11000.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5,7.6,-0.2,0.0,7.8,晴,快晴,,
2021-12-28,2480,300.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,9.5,-1.6,0.0,8.8,快晴,晴後曇,,
2021-12-30,16500,300.0,0,CARA O CRUZ,キャラオクルス,0,13383.333333333334,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.5,14.5,0.6,0.0,7.5,晴一時曇,晴,,
2021-12-30,18700,300.0,0,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.5,14.5,0.6,0.0,7.5,晴一時曇,晴,,
2022-01-01,66300,33150.0,0,TYPHOON,ノコオーノ,1,27406.666666666668,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,1984,0.0,0,No Brand,ノーブランド,1,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,66300,33150.0,0,HIROKO KOSHINO,ヒロココシノ,1,14351.153846153846,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,66300,33150.0,0,Itariya,伊太利屋,1,15773.719298245614,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,7000,0.0,0,MUNSINGWEAR,マンシングウエア,1,9250.0,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,66300,33150.0,0,LIOLA,リオラ,1,66300.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-01,16900,0.0,0,MUNSINGWEAR,マンシングウエア,1,9250.0,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.4,7.8,-1.0,0.0,8.8,快晴,晴後一時曇,,
2022-01-02,1984,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,7.9,0.4,0.0,6.2,曇後晴,快晴,,
2022-01-03,86900,43450.0,0,LAUREL,ローレル,0,50200.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5,10.5,0.5,0.0,8.1,晴,快晴,,
2022-01-03,86900,43450.0,0,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.5,10.5,0.5,0.0,8.1,晴,快晴,,
2022-01-03,86900,43450.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5,10.5,0.5,0.0,8.1,晴,快晴,,
2022-01-03,2480,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,10.5,0.5,0.0,8.1,晴,快晴,,
2022-01-03,86900,43450.0,0,ESCADA,エスカーダ,0,86900.0,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.5,10.5,0.5,0.0,8.1,晴,快晴,,
2022-01-04,2224,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2,12.4,0.6,0.0,8.9,快晴,快晴,,
2022-01-07,8300,800.0,600,Spick & Span,スピックアンドスパン,0,8300.0,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.6,8.4,-3.5,0.0,8.9,快晴,晴,,
2022-01-09,2480,110.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,13.4,-0.5,0.0,7.4,晴後薄曇,曇,,
2022-01-09,15730,4719.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.3,13.4,-0.5,0.0,7.4,晴後薄曇,曇,,
2022-01-10,24800,2310.0,0,iCB,アイシービー,1,21488.333333333332,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.7,9.6,6.1,0.0,0.3,曇一時晴,曇,,
2022-01-10,50100,25050.0,0,UNTITLED,アンタイトル,1,12416.272727272728,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.7,9.6,6.1,0.0,0.3,曇一時晴,曇,,
2022-01-10,12980,3894.0,0,TALBOTS,タルボット,1,10277.181818181818,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7,9.6,6.1,0.0,0.3,曇一時晴,曇,,
2022-01-10,50100,25050.0,0,IGIN,イギン,1,22206.0,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.7,9.6,6.1,0.0,0.3,曇一時晴,曇,,
2022-01-10,13400,0.0,0,EMAIYU,絵麻亥由,1,19066.333333333332,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7,9.6,6.1,0.0,0.3,曇一時晴,曇,,
2022-01-12,12100,0.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.6,2.4,0.0,9.1,快晴,晴後時々曇,,
2022-01-12,13750,0.0,0,Paul Stuart,ポールスチュアート,0,17708.46153846154,Very High,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.6,2.4,0.0,9.1,快晴,晴後時々曇,,
